instance_set,instance_name,reference_value,reference_runtime,reference_is_opt,reference_type,reference_source,reference_policy
SPRP-SS,varying_F5_m25_C60_a15_31,490.0,1.7794400000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_32,466.0,1.6129200000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_33,370.0,0.5884429999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_34,430.0,1.52996,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_35,344.0,0.521889,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_36,398.0,0.549301,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_37,406.0,1.76653,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_38,368.0,1.16594,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_39,252.0,9.56299,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_4,464.0,0.586927,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_40,376.0,4.09427,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_41,266.0,1.32373,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_42,342.0,2.97193,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_43,486.0,0.7637999999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_44,406.0,1.11581,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_45,480.0,1.1043399999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_46,286.0,1.76911,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_47,348.0,2.6182800000000004,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_48,418.0,1.6083,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_49,316.0,1.57071,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_5,396.0,0.35531799999999997,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_6,482.0,1.58348,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_7,428.0,0.476126,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_8,502.0,0.8935639999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a15_9,264.0,1.5278800000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_0,546.0,0.84365,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_1,496.0,1.9308699999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_10,458.0,1.5141900000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_11,422.0,0.966912,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_12,568.0,0.7474679999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_13,482.0,2.00819,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_14,642.0,3.4366999999999996,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_15,438.0,1.77053,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_16,526.0,0.799092,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_17,392.0,3.0778499999999998,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_18,440.0,2.30635,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_19,544.0,3.34735,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_2,548.0,2.11449,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_20,524.0,2.23855,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_21,470.0,3.20448,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_22,502.0,1.2446700000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_23,580.0,0.6570739999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_24,566.0,1.0499,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_25,592.0,1.25976,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_26,716.0,0.9794039999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_27,488.0,1.12072,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_28,462.0,0.615007,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_29,464.0,9.69014,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_3,498.0,0.670088,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_30,518.0,2.95154,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_31,576.0,5.25845,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_32,610.0,2.227,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_33,470.0,1.65056,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_34,510.0,2.17755,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_35,530.0,2.1483000000000003,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_36,586.0,0.7759170000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_37,544.0,0.97069,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_38,536.0,1.03359,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_39,474.0,2.33077,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_4,626.0,1.31122,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_40,434.0,5.780279999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_41,470.0,1.02152,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_42,526.0,6.3783199999999995,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_43,696.0,0.53084,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_44,556.0,3.0714699999999997,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_45,536.0,1.9815099999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_46,412.0,4.27912,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_47,516.0,4.74474,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_48,566.0,3.0413,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_49,536.0,4.00628,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_5,564.0,1.9081,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_6,582.0,1.3229600000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_7,666.0,1.9140899999999998,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_8,786.0,1.97822,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a30_9,498.0,5.20133,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_0,226.0,0.479323,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_1,112.0,1.21279,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_10,94.0,0.7894009999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_11,158.0,1.50988,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_12,164.0,1.1815,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_13,92.0,0.23545,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_14,234.0,0.418627,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_15,122.0,1.91506,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_16,130.0,0.921774,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_17,98.0,1.35424,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_18,234.0,0.32167399999999996,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_19,170.0,0.362861,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_2,160.0,0.988898,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_20,140.0,0.9716079999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_21,242.0,0.132576,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_22,174.0,2.16496,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_23,250.0,0.477914,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_24,116.0,0.916184,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_25,154.0,0.29974,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_26,174.0,0.81538,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_27,108.0,1.38811,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_28,242.0,0.675844,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_29,152.0,0.324368,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_3,108.0,0.113468,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_30,182.0,0.897818,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_31,300.0,0.7745059999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_32,186.0,1.35203,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_33,96.0,0.838332,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_34,208.0,0.850968,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_35,200.0,1.1985,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_36,104.0,1.2450899999999998,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_37,104.0,0.116912,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_38,126.0,0.178582,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_39,194.0,1.79879,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_4,238.0,0.488094,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_40,96.0,1.53539,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_41,122.0,0.7398440000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_42,270.0,1.13621,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_43,86.0,0.253322,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_44,38.0,0.0700553,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_45,158.0,0.382542,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_46,136.0,0.346145,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_47,136.0,1.38128,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_48,154.0,1.29954,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_49,124.0,0.798476,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_5,200.0,0.476584,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_6,198.0,0.441248,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_7,106.0,0.8099679999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_8,232.0,1.1363699999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a3_9,188.0,0.433179,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_0,270.0,1.8015,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_1,188.0,1.42282,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_10,234.0,2.59849,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_11,276.0,0.479282,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_12,198.0,1.69674,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_13,240.0,1.18946,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_14,310.0,2.20435,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_15,188.0,2.4853899999999998,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_16,206.0,0.591792,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_17,146.0,1.2101300000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_18,244.0,0.504684,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_19,212.0,0.516747,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_2,268.0,2.2351900000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_20,210.0,1.62751,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_21,294.0,0.35789499999999996,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_22,200.0,1.60123,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_23,326.0,0.320437,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_24,188.0,1.8580999999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_25,220.0,0.490435,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_26,312.0,1.93294,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_27,274.0,0.5187240000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_28,284.0,0.818261,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_29,196.0,1.32684,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_3,208.0,2.70533,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_30,220.0,0.83376,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_31,400.0,0.175451,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_32,368.0,1.07,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_33,252.0,0.8592000000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_34,258.0,1.9601199999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_35,280.0,1.25151,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_36,206.0,2.98373,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_37,258.0,1.9616300000000002,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_38,176.0,0.7271620000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_39,208.0,2.9264099999999997,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_4,304.0,0.346906,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_40,188.0,1.49641,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_41,188.0,1.59432,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_42,332.0,1.5363900000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_43,194.0,1.23436,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_44,136.0,1.61247,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_45,328.0,1.0895299999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_46,218.0,0.6976760000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_47,226.0,0.639331,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_48,266.0,0.5494,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_49,202.0,0.980896,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_5,236.0,0.716245,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_6,298.0,0.8868619999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_7,350.0,0.546881,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_8,324.0,0.583922,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m25_C60_a7_9,216.0,0.639835,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_0,1004.0,8.02997,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_1,880.0,10.6035,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_10,1044.0,5.03739,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_11,1132.0,4.181649999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_12,650.0,24.2958,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_13,888.0,0.865678,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_14,754.0,8.994069999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_15,852.0,5.2592799999999995,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_16,732.0,7.84197,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_17,734.0,24.5973,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_18,928.0,12.2408,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_19,1196.0,2.44227,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_2,930.0,4.9118699999999995,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_20,752.0,35.7141,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_21,1454.0,1.5518599999999998,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_22,988.0,5.58503,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_23,1100.0,2.59288,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_24,1350.0,7.63174,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_25,996.0,9.948889999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_26,1194.0,4.736560000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_27,958.0,3.37388,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_28,790.0,9.57284,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_29,1086.0,4.7748,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_3,1394.0,1.43052,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_30,1102.0,1.4961,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_31,1176.0,2.51374,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_32,1586.0,0.649597,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_33,916.0,8.931479999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_34,1044.0,7.19406,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_35,916.0,6.98829,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_36,1026.0,0.804132,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_37,1168.0,4.2905500000000005,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_38,814.0,2.39903,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_39,874.0,4.69103,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_4,920.0,6.45655,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_40,1172.0,5.627470000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_41,924.0,13.8139,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_42,654.0,4.10471,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_43,688.0,6.11108,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_44,790.0,3.2921799999999997,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_45,1312.0,0.7675460000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_46,828.0,6.48567,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_47,1322.0,8.43218,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_48,1110.0,4.68084,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_49,862.0,10.2936,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_5,1058.0,0.894718,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_6,856.0,39.917,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_7,1294.0,1.1535199999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_8,1170.0,1.8625399999999999,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a15_9,1030.0,9.190620000000001,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a30_0,1234.0,1.74985,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a30_1,1292.0,11.5455,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a30_10,1540.0,8.20345,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a30_11,1688.0,2.63194,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a30_12,898.0,25.980400000000003,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a30_13,1334.0,17.6325,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a30_14,1438.0,20.0306,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a30_15,1626.0,17.6828,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a30_16,1144.0,16.591099999999997,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a30_17,1284.0,7.0167,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a30_18,1318.0,1.8964,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a30_19,1458.0,5.76283,True,optimum,Heßler & Irnich (2024),exact
SPRP-SS,varying_F5_m50_C180_a30_2,1476.0,3.19719,True,optimum,Heßler & Irnich (2024),exact
